hex_id,pop,light
8658f5cdfffffff,16230,108
8658f5ce7ffffff,5088,32
8658f5cefffffff,2740,31
8658f5cf7ffffff,6192,183
8658f5d07ffffff,24739,73
8658f5d0fffffff,9944,67
8658f5d17ffffff,3503,38
8658f5d1fffffff,8369,36
8658f5d27ffffff,4546,43
8658f5d2fffffff,9331,34
8658f5d37ffffff,3785,38
8658f5d47ffffff,2665,38
8658f5d4fffffff,4250,36
8658f5d57ffffff,2707,29
8658f5d5fffffff,5897,37
8658f5d67ffffff,5399,54
8658f5d6fffffff,1976,28
8658f5d77ffffff,5301,29
8658f5d87ffffff,1926,45
8658f5d8fffffff,3384,30
8658f5d97ffffff,2042,31
8658f5d9fffffff,2513,28
8658f5da7ffffff,2150,36
8658f5dafffffff,1817,34
8658f5db7ffffff,2234,40
8658f6007ffffff,4522,104
8658f600fffffff,5295,43
8658f6017ffffff,3697,40
8658f601fffffff,15352,50
8658f6027ffffff,2537,48
8658f602fffffff,14145,50
8658f6037ffffff,1579,84
8658f6047ffffff,4754,37
8658f604fffffff,10433,37
8658f6057ffffff,4728,34
8658f605fffffff,13211,31
8658f6067ffffff,7954,299
8658f606fffffff,3435,57
8658f6077ffffff,6927,68
8658f6087ffffff,8230,35
8658f608fffffff,15888,54
8658f6097ffffff,3340,61
8658f609fffffff,5587,37
8658f60a7ffffff,4056,30
8658f60afffffff,9872,44
8658f60b7ffffff,7161,54
8658f60c7ffffff,2568,42
8658f60cfffffff,6848,30
8658f60d7ffffff,3812,39
8658f60dfffffff,25734,32
8658f60e7ffffff,3888,42
8658f60efffffff,7736,33
8658f60f7ffffff,4563,84
8658f6107ffffff,5136,31
8658f610fffffff,2896,30
8658f6117ffffff,6196,36
8658f611fffffff,2286,50
8658f6127ffffff,1436,49
8658f612fffffff,4912,33
8658f6137ffffff,2198,33
8658f6147ffffff,3199,35
8658f614fffffff,35714,149
8658f6157ffffff,6895,39
8658f615fffffff,21069,148
8658f6167ffffff,6996,41
8658f616fffffff,12025,52
8658f6177ffffff,2211,32
8658f6187ffffff,5463,30
8658f618fffffff,3912,31
8658f6197ffffff,1122,28
8658f619fffffff,8289,29
8658f61a7ffffff,2069,60
8658f61afffffff,6203,31
8658f61b7ffffff,570,35
8658f6207ffffff,2940,32
8658f620fffffff,5740,72
8658f6217ffffff,5429,47
8658f621fffffff,6601,65
8658f6227ffffff,3168,33
8658f622fffffff,4604,71
8658f6237ffffff,2211,30
8658f6247ffffff,1332,56
8658f624fffffff,1526,59
8658f6257ffffff,2389,69
8658f625fffffff,1393,52
8658f6267ffffff,3881,45
8658f626fffffff,1871,31
8658f6277ffffff,3136,67
8658f6287ffffff,7704,45
8658f628fffffff,5737,37
8658f6297ffffff,2575,31
8658f629fffffff,10503,34
8658f62a7ffffff,4279,83
8658f62afffffff,7382,45
8658f62b7ffffff,3518,45
8658f62c7ffffff,4185,33
8658f62cfffffff,2122,41
8658f62d7ffffff,1953,32
8658f62dfffffff,1141,38
8658f62e7ffffff,3672,48
8658f62efffffff,3264,73
8658f62f7ffffff,6627,43
8658f6307ffffff,2917,37
8658f630fffffff,3175,32
8658f6317ffffff,9502,32
8658f631fffffff,3833,31
8658f6327ffffff,7105,201
8658f632fffffff,5347,90
8658f6337ffffff,7546,37
8658f6347ffffff,4756,51
8658f634fffffff,3121,36
8658f6357ffffff,5095,48
8658f635fffffff,2767,43
8658f6367ffffff,3321,75
8658f636fffffff,3162,42
8658f6377ffffff,2031,42
8658f6387ffffff,4442,39
8658f638fffffff,3926,36
8658f6397ffffff,6819,39
8658f639fffffff,3313,134
8658f63a7ffffff,8093,31
8658f63afffffff,5642,32
8658f63b7ffffff,8647,37
8658f6407ffffff,1222,36
8658f640fffffff,1044,28
8658f6417ffffff,4131,34
8658f641fffffff,1079,35
8658f6427ffffff,1560,52
8658f642fffffff,1288,84
8658f6437ffffff,2891,37
8658f6447ffffff,4380,31
8658f644fffffff,4098,32
8658f6457ffffff,1243,28
8658f645fffffff,3290,29
8658f6467ffffff,3850,62
8658f646fffffff,7647,72
8658f6477ffffff,1433,37
8658f6487ffffff,1403,30
8658f648fffffff,2643,34
8658f6497ffffff,1020,31
8658f649fffffff,1349,46
8658f64a7ffffff,1475,27
8658f64afffffff,2576,49
8658f64b7ffffff,848,26
8658f64c7ffffff,1711,32
8658f64cfffffff,1865,29
8658f64d7ffffff,2047,73
8658f64dfffffff,1818,30
8658f64e7ffffff,1578,28
8658f64efffffff,1383,29
8658f64f7ffffff,2643,69
8658f6507ffffff,1988,37
8658f650fffffff,2421,35
8658f6517ffffff,782,40
8658f651fffffff,1779,49
8658f6527ffffff,2453,71
8658f652fffffff,4759,35
8658f6537ffffff,1035,33
8658f6547ffffff,2763,67
8658f654fffffff,1659,66
8658f6557ffffff,2081,67
8658f655fffffff,890,47
8658f6567ffffff,2593,33
8658f656fffffff,3547,47
8658f6577ffffff,3997,45
8658f6587ffffff,1405,28
8658f658fffffff,3950,28
8658f6597ffffff,1008,27
8658f659fffffff,1880,27
8658f65a7ffffff,1107,29
8658f65afffffff,3562,35
8658f65b7ffffff,930,27
8658f6607ffffff,1172,30
8658f660fffffff,2796,33
8658f6617ffffff,549,36
8658f661fffffff,681,35
8658f6627ffffff,2389,34
8658f662fffffff,11519,36
8658f6637ffffff,1185,36
8658f6647ffffff,1555,49
8658f664fffffff,1014,75
8658f6657ffffff,903,37
8658f665fffffff,1495,33
8658f6667ffffff,4720,35
8658f666fffffff,2943,32
8658f6677ffffff,1859,30
8658f6687ffffff,713,105
8658f668fffffff,353,82
8658f6697ffffff,1147,44
8658f669fffffff,717,57
8658f66a7ffffff,790,153
8658f66afffffff,614,87
8658f66b7ffffff,1358,56
8658f66c7ffffff,1621,47
8658f66cfffffff,6552,38
8658f66d7ffffff,608,52
8658f66dfffffff,2528,50
8658f66e7ffffff,2125,51
8658f66efffffff,1880,34
8658f66f7ffffff,512,64
8658f6707ffffff,45787,113
8658f670fffffff,15903,44
8658f6717ffffff,7303,37
8658f671fffffff,5955,110
8658f6727ffffff,13372,65
8658f672fffffff,11746,40
8658f6737ffffff,6641,38
8658f6747ffffff,3261,31
8658f674fffffff,3337,29
8658f6757ffffff,9186,32
8658f675fffffff,3907,31
8658f6767ffffff,7736,32
8658f676fffffff,3244,62
8658f6777ffffff,10314,33
8658f6787ffffff,3045,45
8658f678fffffff,706,34
8658f6797ffffff,3521,44
8658f679fffffff,1697,36
8658f67a7ffffff,2001,30
8658f67afffffff,3156,54
8658f67b7ffffff,1241,31
8658f6807ffffff,3535,68
8658f680fffffff,12094,40
8658f6817ffffff,3466,34
8658f681fffffff,4149,42
8658f6827ffffff,8500,54
8658f682fffffff,7581,196
8658f6837ffffff,8421,40
8658f6847ffffff,6500,41
8658f684fffffff,8916,51
8658f6857ffffff,5180,34
8658f685fffffff,10115,42
8658f6867ffffff,7399,88
8658f686fffffff,7521,58
8658f6877ffffff,10217,43
8658f6887ffffff,1752,36
8658f688fffffff,2830,32
8658f6897ffffff,630,33
8658f689fffffff,1339,78
8658f68a7ffffff,3074,34
8658f68afffffff,3051,31
8658f68b7ffffff,1761,31
8658f68c7ffffff,12812,32
8658f68cfffffff,5590,40
8658f68d7ffffff,4574,30
8658f68dfffffff,11881,104
8658f68e7ffffff,11023,32
8658f68efffffff,6357,60
8658f68f7ffffff,4243,32
8658f6907ffffff,1097,31
8658f690fffffff,6665,53
8658f6917ffffff,2253,31
8658f691fffffff,2203,29
8658f6927ffffff,987,94
8658f692fffffff,1146,36
8658f6937ffffff,857,30
8658f6947ffffff,6753,54
8658f694fffffff,8972,41
8658f6957ffffff,11052,85
8658f695fffffff,7039,55
8658f6967ffffff,1605,46
8658f696fffffff,5716,46
8658f6977ffffff,3614,34
8658f6987ffffff,2056,41
8658f698fffffff,1914,44
8658f6997ffffff,3682,61
8658f699fffffff,2214,44
8658f69a7ffffff,1961,32
8658f69afffffff,1574,31
8658f69b7ffffff,2655,36
8658f6a07ffffff,26872,219
8658f6a0fffffff,55409,537
8658f6a17ffffff,13768,110
8658f6a1fffffff,29121,190
8658f6a27ffffff,46577,172
8658f6a2fffffff,22338,272
8658f6a37ffffff,47235,144
8658f6a47ffffff,89613,1598
8658f6a4fffffff,53624,1038
8658f6a57ffffff,60276,720
8658f6a5fffffff,22648,408
8658f6a67ffffff,35958,423
8658f6a6fffffff,101336,1407
8658f6a77ffffff,43120,907
8658f6a87ffffff,6850,86
8658f6a8fffffff,11331,66
8658f6a97ffffff,9271,76
8658f6a9fffffff,3717,128
8658f6aa7ffffff,39799,213
8658f6aafffffff,19724,133
8658f6ab7ffffff,26729,89
8658f6ac7ffffff,21969,168
8658f6acfffffff,6090,92
8658f6ad7ffffff,11847,103
8658f6adfffffff,7818,316
8658f6ae7ffffff,29875,252
8658f6aefffffff,10636,104
8658f6af7ffffff,81892,570
8658f6b07ffffff,11515,47
8658f6b0fffffff,20215,79
8658f6b17ffffff,11015,49
8658f6b1fffffff,12063,140
8658f6b27ffffff,7196,75
8658f6b2fffffff,42509,96
8658f6b37ffffff,10554,56
8658f6b47ffffff,103085,718
8658f6b4fffffff,79524,447
8658f6b57ffffff,53242,255
8658f6b5fffffff,18754,198
8658f6b67ffffff,35860,342
8658f6b6fffffff,101125,1064
8658f6b77ffffff,81503,436
8658f6b87ffffff,71652,138
8658f6b8fffffff,113576,401
8658f6b97ffffff,20862,53
8658f6b9fffffff,142300,379
8658f6ba7ffffff,18660,54
8658f6bafffffff,17255,67
8658f6bb7ffffff,15998,106
8658f6c07ffffff,1717,33
8658f6c0fffffff,1348,31
8658f6c17ffffff,1831,34
8658f6c1fffffff,1045,30
8658f6c27ffffff,2370,32
8658f6c2fffffff,1042,30
8658f6c37ffffff,1897,35
8658f6c47ffffff,1317,31
8658f6c4fffffff,2146,36
8658f6c57ffffff,683,40
8658f6c5fffffff,473,81
8658f6c67ffffff,805,31
8658f6c6fffffff,594,32
8658f6c77ffffff,1917,32
8658f6c87ffffff,1520,29
8658f6c8fffffff,1410,53
8658f6c97ffffff,2468,47
8658f6c9fffffff,1985,34
8658f6ca7ffffff,1326,29
8658f6cafffffff,1049,27
8658f6cb7ffffff,2555,29
8658f6cc7ffffff,1089,59
8658f6ccfffffff,957,39
8658f6cd7ffffff,6068,44
8658f6cdfffffff,2094,78
8658f6ce7ffffff,1372,36
8658f6cefffffff,681,41
8658f6cf7ffffff,1315,51
8658f6d07ffffff,2050,36
8658f6d0fffffff,1696,30
8658f6d17ffffff,1984,30
8658f6d1fffffff,2300,32
8658f6d27ffffff,2878,63
8658f6d2fffffff,2275,47
8658f6d37ffffff,3664,36
8658f6d47ffffff,1887,32
8658f6d4fffffff,1047,35
8658f6d57ffffff,2040,29
8658f6d5fffffff,1399,31
8658f6d67ffffff,12696,107
8658f6d6fffffff,4227,37
8658f6d77ffffff,4103,34
8658f6d87ffffff,2005,29
8658f6d8fffffff,2140,89
8658f6d97ffffff,3904,30
8658f6d9fffffff,1989,35
8658f6da7ffffff,3110,31
8658f6dafffffff,1910,35
8658f6db7ffffff,4192,31
8682d364fffffff,9124,29
8682d36cfffffff,1924,28
8682d36dfffffff,717,28
8682d810fffffff,9837,33
8682d8117ffffff,4461,48
8682d8147ffffff,11494,32
8682d814fffffff,10606,35
8682d81a7ffffff,3832,100
8682d820fffffff,8754,60
8682d821fffffff,4081,46
8682d824fffffff,20817,2957
8682d8257ffffff,7934,72
8682d8277ffffff,9008,73
8682d8287ffffff,5670,66
8682d828fffffff,15062,43
8682d8297ffffff,6309,58
8682d829fffffff,18194,39
8682d82afffffff,4953,58
8682d82b7ffffff,10848,269
8682d82c7ffffff,8883,40
8682d82cfffffff,9026,42
8682d82d7ffffff,6396,36
8682d82dfffffff,8401,37
8682d82e7ffffff,5216,43
8682d82efffffff,19203,56
8682d82f7ffffff,6351,40
8682d835fffffff,24227,139
8682d8417ffffff,95992,307
8682d841fffffff,124348,383
8682d8437ffffff,78985,947
8682d845fffffff,80201,322
8682d8487ffffff,15320,374
8682d848fffffff,32932,2251
8682d8497ffffff,22615,1204
8682d849fffffff,37352,2058
8682d84a7ffffff,47403,168
8682d84afffffff,87738,397
8682d84b7ffffff,21757,443
8682d84c7ffffff,173646,2180
8682d84cfffffff,96059,1318
8682d84d7ffffff,91918,1450
8682d84dfffffff,78562,1161
8682d84e7ffffff,209108,1202
8682d84efffffff,214210,1394
8682d84f7ffffff,96335,1184
8682d8517ffffff,35573,70
8682d8587ffffff,67379,73
8682d8597ffffff,44598,67
8682d859fffffff,58048,112
8682d85a7ffffff,154504,76
8682d85b7ffffff,82383,54
8682d860fffffff,24674,60
8682d8617ffffff,6413,67
8682d861fffffff,9584,557
8682d862fffffff,33220,51
8682d8647ffffff,15384,40
8682d864fffffff,9015,42
8682d8657ffffff,52517,74
8682d865fffffff,15668,41
8682d8667ffffff,16987,47
8682d866fffffff,11542,39
8682d8677ffffff,36016,61
8682d8687ffffff,26397,401
8682d868fffffff,20820,318
8682d8697ffffff,10425,80
8682d869fffffff,7179,73
8682d86a7ffffff,9813,70
8682d86afffffff,15441,116
8682d86b7ffffff,14583,92
8682d86c7ffffff,21662,160
8682d86cfffffff,15872,54
8682d86d7ffffff,10139,56
8682d86dfffffff,22676,61
8682d86e7ffffff,14933,110
8682d86efffffff,16295,75
8682d86f7ffffff,8403,134
8682d870fffffff,41727,89
8682d8747ffffff,14766,78
8682d874fffffff,11044,94
8682d8757ffffff,15095,50
8682d875fffffff,24050,56
8682d876fffffff,13999,718
8682d8787ffffff,22677,96
8682d878fffffff,12415,56
8682d8797ffffff,51765,456
8682d879fffffff,27255,125
8682d87b7ffffff,54280,571
8682d8ab7ffffff,3142,38
8682d8c1fffffff,34905,17247
8682d8ca7ffffff,10431,311
8682d8ccfffffff,9163,213
8682d8cf7ffffff,21416,9623
8682d9087ffffff,1510,29
8682d9097ffffff,2217,34
8682d909fffffff,2944,31
8682d90a7ffffff,4187,35
8682d90afffffff,2014,29
8682d90b7ffffff,4484,32
8682d9107ffffff,3605,679
8682d910fffffff,2551,118
8682d919fffffff,2334,35
8682d91b7ffffff,2813,34
8682d9297ffffff,3364,43
8682d939fffffff,2387,31
8682d9407ffffff,13924,43
8682d9417ffffff,12992,47
8682d9427ffffff,9180,40
8682d942fffffff,11019,40
8682d9437ffffff,8884,49
8682d9447ffffff,5634,59
8682d944fffffff,3059,42
8682d9457ffffff,10782,101
8682d945fffffff,4722,141
8682d9467ffffff,3786,138
8682d946fffffff,2361,37
8682d9477ffffff,14055,48
8682d9487ffffff,17451,44
8682d948fffffff,16745,52
8682d9497ffffff,15707,44
8682d949fffffff,17087,41
8682d94a7ffffff,10130,47
8682d94afffffff,17721,106
8682d94b7ffffff,9651,41
8682d94c7ffffff,8351,116
8682d94cfffffff,7385,245
8682d94d7ffffff,7888,46
8682d94dfffffff,6687,54
8682d94e7ffffff,5866,121
8682d94efffffff,11488,3698
8682d94f7ffffff,16222,273
8682d9507ffffff,5514,64
8682d950fffffff,9017,41
8682d9517ffffff,8374,327
8682d951fffffff,8482,55
8682d9537ffffff,7817,117
8682d9547ffffff,6350,32
8682d954fffffff,3627,29
8682d9557ffffff,15430,36
8682d955fffffff,5912,35
8682d9567ffffff,6145,41
8682d956fffffff,4933,39
8682d9577ffffff,5144,33
8682d9587ffffff,7465,47
8682d958fffffff,6739,39
8682d9597ffffff,7726,44
8682d959fffffff,11007,44
8682d95a7ffffff,8087,204
8682d95afffffff,10700,66
8682d95b7ffffff,12556,61
8682d9617ffffff,8771,46
8682d9647ffffff,4015,103
8682d964fffffff,8542,55
8682d965fffffff,4730,178
8682d9687ffffff,6483,36
8682d968fffffff,14949,44
8682d9697ffffff,6631,31
8682d969fffffff,10796,31
8682d96a7ffffff,12795,58
8682d96afffffff,8876,126
8682d96b7ffffff,5070,33
8682d96c7ffffff,14950,173
8682d96cfffffff,7393,192
8682d96d7ffffff,9855,83
8682d96dfffffff,8090,54
8682d96efffffff,5691,2954
8682d96f7ffffff,7123,79
8682d9707ffffff,2255,32
8682d9717ffffff,2302,40
8682d9727ffffff,4045,31
8682d9737ffffff,2548,33
8682d9787ffffff,3389,60
8682d9797ffffff,2587,64
8682d979fffffff,3293,41
8682d97a7ffffff,5491,70
8682d97afffffff,2813,42
8682d97b7ffffff,5599,593
8682d9c6fffffff,6544,87
8682d9d1fffffff,12631,164
8682d9d57ffffff,3870,40
8682d9d5fffffff,2723,43
8682d9da7ffffff,3521,70
8682da007ffffff,30675,47
8682da00fffffff,14207,37
8682da017ffffff,27416,35
8682da01fffffff,41368,39
8682da027ffffff,17600,33
8682da02fffffff,13467,34
8682da037ffffff,30686,51
8682da047ffffff,11304,40
8682da04fffffff,8029,45
8682da057ffffff,14882,41
8682da05fffffff,10231,46
8682da067ffffff,7551,34
8682da06fffffff,6235,39
8682da077ffffff,11507,38
8682da087ffffff,35652,41
8682da08fffffff,63397,44
8682da097ffffff,39952,47
8682da09fffffff,75410,56
8682da0a7ffffff,29093,52
8682da0afffffff,35510,38
8682da0b7ffffff,26567,51
8682da0c7ffffff,24642,59
8682da0cfffffff,33590,101
8682da0d7ffffff,57876,55
8682da0dfffffff,43001,77
8682da0e7ffffff,14306,43
8682da0efffffff,23374,55
8682da0f7ffffff,36042,44
8682da107ffffff,46605,113
8682da10fffffff,40148,54
8682da117ffffff,20408,41
8682da11fffffff,23365,48
8682da127ffffff,213317,485
8682da12fffffff,99542,273
8682da137ffffff,22433,95
8682da147ffffff,10870,35
8682da14fffffff,20001,34
8682da157ffffff,12308,32
8682da15fffffff,13405,34
8682da167ffffff,13068,39
8682da16fffffff,16737,40
8682da177ffffff,19019,50
8682da187ffffff,24238,43
8682da18fffffff,34740,46
8682da197ffffff,21350,40
8682da19fffffff,33172,47
8682da1a7ffffff,24254,39
8682da1afffffff,25100,37
8682da1b7ffffff,19320,46
8682da207ffffff,12370,229
8682da20fffffff,3869,542
8682da217ffffff,8881,181
8682da21fffffff,5186,820
8682da227ffffff,7056,210
8682da22fffffff,4119,918
8682da237ffffff,17279,124
8682da247ffffff,6856,521
8682da24fffffff,30557,5172
8682da257ffffff,6591,515
8682da25fffffff,32087,774
8682da267ffffff,15918,715
8682da26fffffff,12068,814
8682da277ffffff,3625,8866
8682da287ffffff,26687,123
8682da28fffffff,17630,170
8682da297ffffff,46321,101
8682da29fffffff,23571,82
8682da2a7ffffff,16324,220
8682da2afffffff,3346,290
8682da2b7ffffff,56864,307
8682da2c7ffffff,5675,865
8682da2cfffffff,7579,224
8682da2d7ffffff,4459,251
8682da2dfffffff,3251,306
8682da2e7ffffff,3846,16328
8682da2efffffff,11933,548
8682da2f7ffffff,3136,1640
8682da307ffffff,7597,60
8682da30fffffff,17429,107
8682da317ffffff,7456,58
8682da31fffffff,19189,105
8682da327ffffff,5258,59
8682da32fffffff,7838,87
8682da337ffffff,7104,45
8682da347ffffff,4824,178
8682da34fffffff,5160,195
8682da357ffffff,4744,416
8682da35fffffff,3940,1823
8682da367ffffff,8040,125
8682da36fffffff,2545,84
8682da377ffffff,9924,99
8682da387ffffff,20333,152
8682da38fffffff,18896,180
8682da397ffffff,65901,290
8682da39fffffff,140633,697
8682da3a7ffffff,14554,58
8682da3afffffff,23945,101
8682da3b7ffffff,25051,74
8682da407ffffff,39932,199
8682da40fffffff,61801,218
8682da417ffffff,9841,37
8682da41fffffff,13555,58
8682da427ffffff,40492,118
8682da42fffffff,80235,425
8682da437ffffff,9464,49
8682da447ffffff,62907,76
8682da44fffffff,73882,83
8682da457ffffff,37926,99
8682da45fffffff,85425,60
8682da467ffffff,56064,64
8682da46fffffff,104204,67
8682da477ffffff,34780,125
8682da487ffffff,9738,31
8682da48fffffff,13655,33
8682da497ffffff,16343,49
8682da49fffffff,22474,40
8682da4a7ffffff,13384,34
8682da4afffffff,29279,52
8682da4b7ffffff,11080,33
8682da4c7ffffff,17730,40
8682da4cfffffff,24137,33
8682da4d7ffffff,8110,31
8682da4dfffffff,11977,32
8682da4e7ffffff,27098,83
8682da4efffffff,37291,49
8682da4f7ffffff,13458,39
8682da507ffffff,12317,33
8682da50fffffff,42249,62
8682da517ffffff,9847,31
8682da51fffffff,11721,40
8682da527ffffff,16211,32
8682da52fffffff,28411,48
8682da537ffffff,6840,27
8682da547ffffff,28823,51
8682da54fffffff,30744,50
8682da557ffffff,44088,90
8682da55fffffff,59306,143
8682da567ffffff,21663,51
8682da56fffffff,31855,40
8682da577ffffff,22578,55
8682da587ffffff,12352,53
8682da58fffffff,29926,33
8682da597ffffff,14685,31
8682da59fffffff,17437,32
8682da5a7ffffff,9960,74
8682da5afffffff,7965,36
8682da5b7ffffff,9568,32
8682da607ffffff,77077,69
8682da60fffffff,101627,61
8682da617ffffff,58630,61
8682da61fffffff,120200,70
8682da627ffffff,53135,59
8682da62fffffff,59096,63
8682da637ffffff,49749,50
8682da647ffffff,82688,108
8682da64fffffff,30804,78
8682da657ffffff,168615,83
8682da65fffffff,58921,65
8682da667ffffff,57198,89
8682da66fffffff,45450,67
8682da677ffffff,109024,68
8682da687ffffff,55220,35
8682da68fffffff,72772,45
8682da697ffffff,36365,33
8682da69fffffff,34121,34
8682da6a7ffffff,44339,40
8682da6afffffff,95485,60
8682da6b7ffffff,45675,33
8682da6c7ffffff,53144,96
8682da6cfffffff,73186,87
8682da6d7ffffff,80950,63
8682da6dfffffff,30792,49
8682da6e7ffffff,104373,91
8682da6efffffff,65090,77
8682da6f7ffffff,82921,70
8682da707ffffff,83356,67
8682da70fffffff,34377,51
8682da717ffffff,72466,60
8682da71fffffff,37100,45
8682da727ffffff,81944,66
8682da72fffffff,51445,57
8682da737ffffff,81430,65
8682da747ffffff,49936,93
8682da74fffffff,62089,159
8682da757ffffff,44470,58
8682da75fffffff,60710,80
8682da767ffffff,43732,201
8682da76fffffff,111597,446
8682da777ffffff,26418,60
8682da787ffffff,40478,53
8682da78fffffff,51373,51
8682da797ffffff,28041,31
8682da79fffffff,25232,36
8682da7a7ffffff,74010,58
8682da7afffffff,57434,51
8682da7b7ffffff,72682,57
8682da807ffffff,8439,50
8682da80fffffff,16657,78
8682da817ffffff,8283,39
8682da81fffffff,26636,61
8682da827ffffff,16515,56
8682da82fffffff,15068,78
8682da837ffffff,9476,40
8682da847ffffff,17046,231
8682da84fffffff,21183,3882
8682da857ffffff,20790,131
8682da85fffffff,11928,405
8682da867ffffff,10893,1481
8682da86fffffff,14798,408
8682da877ffffff,13555,145
8682da887ffffff,14633,55
8682da88fffffff,180818,177
8682da897ffffff,13716,94
8682da89fffffff,47753,231
8682da8a7ffffff,8302,36
8682da8afffffff,13521,47
8682da8b7ffffff,12019,43
8682da8c7ffffff,57964,70
8682da8cfffffff,12095,53
8682da8d7ffffff,387159,221
8682da8dfffffff,23686,60
8682da8e7ffffff,45881,74
8682da8efffffff,10383,70
8682da8f7ffffff,121581,93
8682da907ffffff,6597,55
8682da90fffffff,7989,64
8682da917ffffff,16819,72
8682da91fffffff,7556,43
8682da927ffffff,12183,37
8682da92fffffff,9897,48
8682da937ffffff,16673,41
8682da947ffffff,8913,292
8682da94fffffff,22899,8132
8682da957ffffff,17931,135
8682da95fffffff,11215,320
8682da967ffffff,12544,79
8682da96fffffff,20633,246
8682da977ffffff,14580,85
8682da987ffffff,24695,33
8682da98fffffff,30756,38
8682da997ffffff,26454,33
8682da99fffffff,20985,31
8682da9a7ffffff,36243,34
8682da9afffffff,20973,36
8682da9b7ffffff,20407,31
8682daa07ffffff,10017,77
8682daa0fffffff,6793,108
8682daa17ffffff,17242,72
8682daa1fffffff,13765,168
8682daa27ffffff,20444,559
8682daa2fffffff,11182,120
8682daa37ffffff,16475,96
8682daa47ffffff,6055,56
8682daa4fffffff,15609,58
8682daa57ffffff,8047,155
8682daa5fffffff,9818,131
8682daa67ffffff,11592,63
8682daa6fffffff,7402,49
8682daa77ffffff,7250,68
8682daa87ffffff,13147,54
8682daa8fffffff,8266,92
8682daa97ffffff,11697,39
8682daa9fffffff,6287,45
8682daaa7ffffff,13590,58
8682daaafffffff,19186,92
8682daab7ffffff,21389,44
8682daac7ffffff,10339,3783
8682daacfffffff,15124,441
8682daad7ffffff,9474,224
8682daadfffffff,12952,459
8682daae7ffffff,7257,4605
8682daaefffffff,5441,632
8682daaf7ffffff,12687,284
8682dab07ffffff,34978,583
8682dab0fffffff,37780,476
8682dab17ffffff,27066,5441
8682dab1fffffff,43211,399
8682dab27ffffff,43100,18737
8682dab2fffffff,36539,882
8682dab37ffffff,27761,1003
8682dab47ffffff,19312,352
8682dab4fffffff,15831,129
8682dab57ffffff,17298,314
8682dab5fffffff,20652,184
8682dab67ffffff,31416,808
8682dab6fffffff,27486,237
8682dab77ffffff,35045,3083
8682dab87ffffff,9282,80
8682dab8fffffff,9831,68
8682dab97ffffff,13626,49
8682dab9fffffff,21027,51
8682daba7ffffff,20303,558
8682dabafffffff,14542,231
8682dabb7ffffff,10783,92
8682dac07ffffff,25725,36
8682dac0fffffff,32346,31
8682dac17ffffff,44197,53
8682dac1fffffff,35114,29
8682dac27ffffff,32846,34
8682dac2fffffff,37744,33
8682dac37ffffff,75956,75
8682dac47ffffff,10126,52
8682dac4fffffff,14706,52
8682dac57ffffff,14679,34
8682dac5fffffff,15270,54
8682dac67ffffff,27466,69
8682dac6fffffff,18979,111
8682dac77ffffff,31244,36
8682dac87ffffff,24594,30
8682dac8fffffff,14383,29
8682dac97ffffff,13970,29
8682dac9fffffff,13384,33
8682daca7ffffff,21007,32
8682dacafffffff,35490,33
8682dacb7ffffff,23634,33
8682dacc7ffffff,25305,30
8682daccfffffff,16858,39
8682dacd7ffffff,18667,31
8682dacdfffffff,19429,35
8682dace7ffffff,39507,31
8682dacefffffff,17300,46
8682dacf7ffffff,30582,33
8682dad07ffffff,34061,33
8682dad0fffffff,25826,38
8682dad17ffffff,28378,34
8682dad1fffffff,43202,39
8682dad27ffffff,32171,34
8682dad2fffffff,26765,40
8682dad37ffffff,24305,43
8682dad47ffffff,25341,33
8682dad4fffffff,15581,52
8682dad57ffffff,27722,32
8682dad5fffffff,27748,38
8682dad67ffffff,31674,34
8682dad6fffffff,29431,32
8682dad77ffffff,18097,29
8682dad87ffffff,24576,41
8682dad8fffffff,61052,103
8682dad97ffffff,22459,33
8682dad9fffffff,19276,34
8682dada7ffffff,28434,40
8682dadafffffff,42752,51
8682dadb7ffffff,21675,33
8682db007ffffff,8047,2546
8682db00fffffff,10938,239
8682db017ffffff,15627,139
8682db01fffffff,16444,294
8682db027ffffff,10941,57
8682db02fffffff,7245,72
8682db037ffffff,9946,88
8682db047ffffff,4758,53
8682db04fffffff,15358,60
8682db057ffffff,17778,674
8682db05fffffff,18002,85
8682db067ffffff,11240,42
8682db06fffffff,16658,47
8682db077ffffff,10659,58
8682db087ffffff,17379,60
8682db08fffffff,21870,119
8682db097ffffff,9595,56
8682db09fffffff,11953,97
8682db0a7ffffff,6869,48
