lng,lat,year,value
12.0544,8.4422,2050,211511
5.6872,5.8815,2050,448773
8.526,11.7897,2050,52507
4.4395,7.6199,2050,72974
11.3616,7.5064,2050,105737
4.973,8.8214,2050,111721
12.0108,9.8933,2050,96914
9.535,8.8766,2050,104062
6.5019,13.0712,2050,104592
10.0416,11.4571,2050,53658
6.709,9.8683,2050,123431
9.3999,11.775,2050,60404
5.2971,12.9519,2050,151192
5.1433,12.8358,2050,84569
4.8455,13.0375,2050,50371
8.0585,10.9837,2050,72420
5.2492,13.0388,2050,1152819
6.6838,4.6801,2050,118769
12.623,9.8261,2050,129835
10.3002,10.7776,2050,59903
4.15,8.0458,2050,95415
9.5486,9.762,2050,113221
5.1857,12.8857,2050,81711
9.9837,7.2557,2050,122181
4.6472,12.4035,2050,87534
8.206,7.5827,2050,196052
8.4589,9.229,2050,60107
9.2858,12.2216,2050,66549
3.4471,8.5543,2050,80586
11.2462,10.3048,2050,691649
11.3564,10.7088,2050,53013
9.0634,10.0577,2050,64593
5.5955,5.0407,2050,100083
7.0794,8.3874,2050,83911
12.0462,8.1185,2050,56960
8.6442,11.7928,2050,109160
7.9845,12.2956,2050,74279
8.6664,7.0768,2050,56277
8.4817,11.4159,2050,59523
8.4006,11.2481,2050,152103
8.4949,12.3579,2050,52569
4.6242,10.2191,2050,91881
5.8799,5.1092,2050,71344
4.9818,11.5532,2050,56575
13.214,10.4583,2050,114118
6.3871,6.6552,2050,165334
6.4489,6.2342,2050,65709
7.611,6.1024,2050,161512
8.2378,4.7558,2050,123253
9.3502,7.5081,2050,95961
7.7974,7.1533,2050,121557
5.2006,5.6115,2050,195961
8.0799,5.8113,2050,236897
6.0017,5.4973,2050,554810
6.9227,7.2368,2050,57555
6.7959,5.1684,2050,53263
7.4087,5.2493,2050,55038
7.3439,5.828,2050,218341
7.3825,6.2984,2050,169325
7.4911,5.506,2050,1456485
7.3406,6.3412,2050,51455
6.3138,6.2635,2050,151138
8.1012,6.0442,2050,244982
6.2276,5.9199,2050,74840
8.8438,11.7994,2050,309900
8.5072,12.4816,2050,59336
8.0154,11.7825,2050,96222
9.2165,11.6162,2050,63772
8.5795,11.5571,2050,189840
8.1719,11.8545,2050,77570
9.0017,11.8608,2050,98961
8.2495,11.97,2050,102854
8.4313,12.4212,2050,58502
7.4616,11.2546,2050,89047
7.883,11.3792,2050,118295
7.9281,5.7969,2050,66665
7.975,4.5714,2050,105735
8.0551,4.6596,2050,107183
7.358,5.3524,2050,254414
7.3162,5.2939,2050,85500
6.3318,6.7102,2050,316581
6.1769,5.4124,2050,68522
7.5453,5.0109,2050,163053
7.6733,5.0045,2050,223139
6.1785,5.985,2050,55109
8.0398,6.9494,2050,54702
7.5964,4.9829,2050,91924
7.4229,5.8351,2050,126477
7.9055,5.001,2050,2542918
7.1925,4.9074,2050,61694
5.9067,6.9984,2050,57774
9.0625,6.7918,2050,116291
8.6035,8.945,2050,81860
8.748,9.6877,2050,76788
8.8835,7.5644,2050,72640
9.7513,11.176,2050,77669
5.7692,5.5375,2050,2420925
9.9588,9.0952,2050,61443
9.7801,7.8732,2050,243509
5.422,13.2889,2050,132474
6.0762,9.7279,2050,67460
5.0118,12.722,2050,55080
10.0158,11.4063,2050,74368
8.5946,11.8384,2050,197431
7.0367,8.8217,2050,149463
4.748,10.8369,2050,114412
6.302,4.9437,2050,943975
12.4511,9.246,2050,974270
9.6057,7.5025,2050,135377
8.8659,12.102,2050,68414
8.4856,13.0533,2050,98463
8.8035,11.6496,2050,77461
8.9538,11.5308,2050,94304
8.659,11.5293,2050,84293
8.2392,12.2321,2050,256880
8.5411,11.6989,2050,56758
7.7061,11.0824,2050,966000
8.3684,11.6898,2050,80358
8.2909,9.7833,2050,77346
11.7498,8.9906,2050,160685
6.1534,9.8091,2050,59306
6.7821,12.7799,2050,78858
5.2372,11.435,2050,286445
8.1937,11.7574,2050,65029
8.4121,12.6484,2050,238609
21.7222,42.1334,2050,57162
21.4322,41.9984,2050,327062
20.9675,42.0054,2050,51108
5.3299,60.3866,2050,143619
10.1959,59.7453,2050,56639
10.9451,59.2147,2050,57474
7.9756,58.1365,2050,60848
5.3081,60.3009,2050,65653
10.7705,59.9214,2050,960481
5.7239,58.9411,2050,232332
10.42,63.421,2050,142524
58.4871,23.4891,2050,145873
55.7909,24.259,2050,128634
57.4298,23.4247,2050,125347
57.4238,23.8364,2050,141313
57.8842,23.6855,2050,121409
54.1582,17.058,2050,217404
56.6061,24.4332,2050,68413
56.9785,24.0592,2050,79008
56.5018,23.2237,2050,102140
57.3372,23.8636,2050,89835
58.437,23.6106,2050,1095103
58.8992,23.2196,2050,54700
56.8769,24.1545,2050,113078
54.0659,17.0149,2050,446465
58.1361,23.6695,2050,819677
56.7191,24.367,2050,384258
73.2288,34.1778,2050,1271968
72.1283,30.5536,2050,166685
72.0262,34.7282,2050,192646
72.5289,34.3962,2050,116630
73.9626,31.0919,2050,56490
74.7564,32.2302,2050,50945
71.7621,30.6825,2050,58541
71.258,29.142,2050,411088
71.4999,33.7398,2050,117400
70.0203,32.9847,2050,129169
73.8143,32.2655,2050,159505
74.6358,36.3052,2050,81484
70.9122,29.3816,2050,304087
74.0573,30.8768,2050,268963
73.0671,34.8452,2050,154208
74.8778,32.2909,2050,75939
71.0182,33.0373,2050,61366
72.3767,34.5079,2050,127163
73.0617,30.2921,2050,354667
72.3615,33.7725,2050,349667
68.0202,27.3327,2050,88202
68.8389,24.6568,2050,209780
73.2568,34.4574,2050,306872
73.781,33.9778,2050,104334
67.5816,24.465,2050,72776
73.2555,29.9958,2050,345548
71.6828,29.392,2050,1054834
72.1469,34.2795,2050,165489
73.3519,34.5406,2050,170769
72.8509,33.9027,2050,130364
73.0199,34.6184,2050,69672
73.1843,33.7357,2050,242845
70.6154,32.9867,2050,1176316
71.7656,35.0918,2050,85813
72.2105,34.673,2050,86180
73.8371,30.5788,2050,123226
70.8811,29.6283,2050,62608
70.9019,29.777,2050,72477
71.9703,34.613,2050,344691
73.0288,34.6774,2050,392771
66.3168,26.2236,2050,146860
71.0675,31.625,2050,220986
72.8973,32.2696,2050,300169
67.7219,26.5574,2050,61648
72.6474,31.5679,2050,74423
72.9084,32.478,2050,123499
74.074,32.9739,2050,69838
68.4852,25.8024,2050,98931
74.3674,32.4234,2050,95455
72.6853,34.7319,2050,139623
72.8768,34.9259,2050,87253
73.6585,31.3091,2050,104338
73.2992,32.4169,2050,72568
72.681,30.1584,2050,487640
71.4547,32.4045,2050,135520
71.7417,29.5775,2050,55052
68.8357,27.8611,2050,56027
73.5648,31.4988,2050,62338
72.6772,31.8882,2050,59747
72.846,29.596,2050,68304
73.1854,31.5676,2050,205572
72.5425,30.4868,2050,75781
72.0447,34.6681,2050,170262
72.7687,34.7837,2050,79283
72.8524,32.9326,2050,351460
66.4671,30.9272,2050,279326
72.4346,34.8231,2050,214952
71.7537,34.1612,2050,742813
74.7035,32.3451,2050,104757
63.0995,26.299,2050,54195
72.6921,30.527,2050,286158
74.1021,35.4152,2050,63982
72.9822,31.7198,2050,516327
72.8593,29.7972,2050,278565
71.7844,35.8462,2050,232207
72.9907,32.7274,2050,63364
73.2956,33.4666,2050,85537
71.2142,30.9666,2050,147211
67.9907,24.3968,2050,136975
73.9777,30.9658,2050,193643
71.0768,29.7516,2050,262233
67.774,26.7305,2050,356798
73.679,33.3449,2050,54983
72.4775,34.4784,2050,243241
69.688,28.0463,2050,181010
70.9406,30.5768,2050,64819
74.4953,32.178,2050,66810
72.912,32.7187,2050,73027
71.106,31.7889,2050,142601
74.3544,32.332,2050,748758
73.2222,35.2644,2050,113590
69.7143,32.8992,2050,54868
71.5812,32.8845,2050,81162
73.1425,33.1857,2050,57830
73.6519,30.6696,2050,315599
68.3503,28.3725,2050,103361
70.6413,30.047,2050,1053271
70.894,31.8305,2050,559005
68.2188,28.5439,2050,82534
72.9711,34.8264,2050,91671
67.52,24.7886,2050,130573
73.3141,31.3418,2050,58094
73.2299,33.3892,2050,113651
69.112,25.1549,2050,74190
73.0023,31.2195,2050,81685
73.6089,33.0383,2050,338146
73.7237,32.6412,2050,187148
71.8763,35.2042,2050,165861
68.1058,27.373,2050,51778
71.7992,35.5658,2050,56161
68.578,30.1547,2050,103196
71.7419,29.8033,2050,85543
68.1805,24.8001,2050,75428
73.087,31.4233,2050,7311253
73.036,29.469,2050,105731
72.4087,31.8895,2050,51035
72.6419,33.5664,2050,138127
71.2055,31.1779,2050,94368
74.1232,33.4689,2050,89515
70.4554,29.2921,2050,52181
73.8272,31.5928,2050,253402
70.8134,28.7629,2050,51388
72.859,29.1963,2050,261380
72.2172,31.1568,2050,55924
72.6445,34.1157,2050,97616
72.8321,30.2162,2050,86045
68.5252,27.3517,2050,96117
72.0714,30.0463,2050,84806
73.3702,34.4219,2050,343966
72.1599,34.1972,2050,110049
67.6124,24.3078,2050,54631
74.1483,32.303,2050,249921
67.5861,24.7462,2050,126751
72.6482,34.0087,2050,178346
69.3143,28.0031,2050,208158
74.1395,32.0315,2050,51356
74.3436,35.9154,2050,140299
70.9981,30.0793,2050,86222
72.6853,31.1487,2050,528264
67.6033,24.1567,2050,69633
67.3549,24.797,2050,226786
69.0769,28.1383,2050,59504
68.2152,24.7728,2050,62267
69.6888,28.4299,2050,101568
73.306,33.2543,2050,322144
74.183,32.1598,2050,4160578
74.0741,32.5747,2050,1621405
62.3248,25.1389,2050,116142
73.7475,30.9524,2050,80534
73.6886,32.0706,2050,729701
72.3497,33.8939,2050,111410
68.4221,25.8153,2050,165541
69.121,27.7955,2050,120660
71.0583,33.5278,2050,189261
74.0143,32.8061,2050,138594
72.9231,30.6,2050,55148
71.7804,34.3502,2050,414665
72.9215,34.0059,2050,768028
73.1352,29.609,2050,220896
72.5472,29.6961,2050,333769
73.6962,30.4488,2050,243880
73.1321,34.0431,2050,341690
71.4915,33.7944,2050,100416
72.4807,33.9045,2050,478591
66.8806,25.0379,2050,295723
73.8211,30.7421,2050,142721
68.3544,25.3769,2050,3573349
71.5704,34.2865,2050,120225
71.4161,34.8246,2050,409824
73.0621,33.6079,2050,6678472
68.4391,28.2799,2050,390752
71.8175,30.0384,2050,177701
73.3874,32.0638,2050,110010
74.208,32.6404,2050,254901
71.2235,29.5066,2050,138216
72.2654,34.0138,2050,73833
74.4094,32.3866,2050,170570
70.5926,29.6398,2050,260951
68.2802,25.4318,2050,192960
72.0179,33.4342,2050,113555
73.4182,31.3318,2050,610248
68.2631,24.3546,2050,74219
70.8496,29.5097,2050,278747
72.3279,31.2751,2050,944857
72.6236,32.359,2050,56404
73.7203,32.9458,2050,852403
69.297,24.9664,2050,67156
72.3027,32.2986,2050,572090
67.6143,26.691,2050,148032
72.7943,34.6537,2050,77772
71.8621,30.403,2050,222496
72.1484,30.3745,2050,52764
71.9112,29.6243,2050,243602
73.3866,33.5947,2050,225945
74.6944,32.3747,2050,83027
73.3789,33.4166,2050,89304
72.5627,34.4703,2050,145037
72.4177,34.1685,2050,97082
71.2656,32.1553,2050,80118
72.6463,30.7266,2050,331193
73.0369,30.4245,2050,76629
74.2238,31.9751,2050,678462
69.1812,28.2444,2050,258750
68.2104,27.0595,2050,102056
74.1214,30.7636,2050,71616
67.0652,24.8967,2050,32592965
71.1161,33.1187,2050,193147
71.5511,32.9423,2050,89679
70.9556,31.223,2050,65284
69.5881,28.4345,2050,105188
74.4505,31.1192,2050,941964
72.0112,35.1315,2050,200634
72.0686,34.3435,2050,214499
68.7537,27.527,2050,337744
67.7343,27.0903,2050,184454
72.2392,29.5824,2050,95383
73.139,34.4205,2050,71329
71.979,34.8963,2050,271331
70.7322,28.9617,2050,83280
71.9295,30.298,2050,442754
71.1537,29.9163,2050,202356
73.9177,31.1445,2050,148053
70.6557,28.6473,2050,451307
71.2269,30.145,2050,59904
73.6196,31.8343,2050,92044
71.5521,29.3323,2050,76867
71.551,34.7641,2050,318592
71.235,29.3528,2050,86378
65.4197,28.5834,2050,89756
73.8753,32.8049,2050,558977
72.224,33.8985,2050,51422
71.9004,34.0497,2050,64074
73.0136,32.6324,2050,111060
72.9578,29.3275,2050,69025
69.3746,25.8234,2050,69363
74.2737,30.9865,2050,82539
74.0456,33.3445,2050,116463
66.608,27.8113,2050,163774
72.4756,34.9414,2050,172230
71.4533,33.583,2050,866563
70.9683,30.4663,2050,328466
70.6464,29.8873,2050,207990
69.2502,25.2863,2050,60368
73.9163,32.1111,2050,92448
70.3634,28.9596,2050,52419
73.0301,32.1874,2050,78102
74.1008,31.1687,2050,143830
70.9359,30.7693,2050,104069
74.0737,32.8509,2050,141811
73.5361,31.5859,2050,67440
73.9022,33.509,2050,315060
70.4609,31.9324,2050,63030
71.4816,32.4574,2050,83521
73.9692,32.5278,2050,91234
69.5623,25.1784,2050,91169
72.5315,30.1069,2050,56839
74.2894,31.5419,2050,20388443
71.2579,34.5785,2050,58642
68.707,27.8561,2050,64069
70.9095,32.6056,2050,135107
71.8176,34.9494,2050,211318
73.9537,32.7028,2050,459292
72.8002,31.8269,2050,147909
71.1566,34.1074,2050,177210
67.9828,27.1272,2050,58284
68.2101,27.5564,2050,695598
70.9467,30.9666,2050,307477
70.9506,28.9356,2050,215942
71.6331,29.5334,2050,267732
68.5974,30.374,2050,87982
72.1722,29.8024,2050,226596
72.6026,34.116,2050,67115
72.8401,34.7575,2050,56702
73.2104,32.5527,2050,234263
73.2788,30.4253,2050,55411
74.5829,32.0914,2050,60217
72.7999,30.8275,2050,113881
70.6289,29.8042,2050,128239
73.689,31.5897,2050,146386
73.4871,32.5824,2050,611878
74.7884,32.4094,2050,114099
74.0609,31.2952,2050,118883
73.2055,34.336,2050,914325
68.2553,24.6187,2050,57087
75.0273,32.1134,2050,51681
72.0434,34.1871,2050,2182795
72.7501,34.6848,2050,58021
66.8472,29.8013,2050,64793
71.4618,34.1182,2050,289960
68.4439,25.6023,2050,64873
68.6571,25.042,2050,144440
72.3993,34.9865,2050,670249
67.8214,27.1795,2050,199538
68.4189,27.1002,2050,81884
71.7424,34.2343,2050,225998
72.3551,30.4418,2050,382456
73.0751,32.5276,2050,92123
71.5389,32.5815,2050,353668
73.5683,30.1624,2050,122688
72.3466,34.7721,2050,1564342
73.7475,33.1446,2050,203225
68.2611,24.7276,2050,95391
69.0148,25.5242,2050,516957
69.5626,28.023,2050,185881
72.1073,32.2457,2050,50884
69.7998,24.7396,2050,71583
73.7949,31.3213,2050,200280
67.9991,26.6639,2050,262823
69.9082,32.9586,2050,116062
71.4753,30.1905,2050,4053628
74.2566,31.7917,2050,591348
73.3925,33.9055,2050,130304
74.4216,31.2517,2050,179080
73.4708,34.3645,2050,407211
71.1912,30.0715,2050,613236
72.3268,34.0064,2050,52128
67.6322,24.5452,2050,98706
75.2499,32.1833,2050,63344
73.706,31.4495,2050,313602
74.514,31.9053,2050,98918
74.8736,32.1016,2050,577619
67.9171,27.3808,2050,80534
74.0032,31.2478,2050,277349
68.3623,27.6674,2050,76873
68.1208,26.8416,2050,107294
68.4055,26.2468,2050,446167
68.7167,27.3547,2050,58867
71.8202,34.0977,2050,119112
67.8029,25.1626,2050,50546
72.0192,34.0117,2050,1396926
73.9742,31.9633,2050,171450
70.5216,32.9307,2050,178118
73.0237,34.5033,2050,382400
73.4515,30.8082,2050,954540
73.3403,30.7418,2050,146704
71.793,34.0111,2050,231769
72.4497,34.591,2050,162127
73.7761,32.4644,2050,147311
73.8974,32.4976,2050,58084
72.839,31.3489,2050,115136
73.3874,30.3484,2050,530297
73.683,33.7064,2050,95237
75.1079,32.196,2050,183508
64.0912,26.9657,2050,159655
69.1101,27.8536,2050,137434
70.1063,33.8966,2050,238635
71.5141,34.8707,2050,137902
74.6606,32.2655,2050,440393
73.0048,35.1085,2050,166744
73.8508,31.0229,2050,418050
71.5179,33.9891,2050,5329187
73.4838,34.0113,2050,166020
73.5807,32.4307,2050,198198
73.9426,31.2051,2050,281538
73.2769,32.6581,2050,94951
73.0435,32.5869,2050,56671
73.2737,31.8988,2050,137085
72.2691,33.2441,2050,121069
71.3662,32.2898,2050,134011
72.2477,34.8607,2050,124333
72.4313,30.7654,2050,202690
68.6168,27.5867,2050,94224
67.0131,30.5867,2050,88353
73.0624,30.1914,2050,110777
66.589,29.0258,2050,82495
68.0018,27.5897,2050,187548
70.9494,30.1688,2050,244759
74.0118,32.1331,2050,175690
64.0915,26.9952,2050,134939
71.8941,32.3304,2050,77178
66.9956,30.1791,2050,1190260
72.9136,31.7549,2050,298152
67.9436,27.1859,2050,76608
70.3046,28.4206,2050,1023363
74.1959,31.2554,2050,929757
74.2383,31.9058,2050,100217
72.5521,30.854,2050,57422
70.3297,29.1053,2050,156247
72.4226,33.932,2050,149573
68.5085,27.287,2050,82191
68.2886,27.7996,2050,100629
73.7587,33.8501,2050,253492
73.2088,33.4871,2050,147665
71.5612,33.5281,2050,64556
73.6005,30.8789,2050,239291
74.98,32.3025,2050,53571
72.276,34.3404,2050,128344
70.3522,33.7098,2050,117570
70.1218,28.3022,2050,728834
73.5751,31.7336,2050,85766
72.3317,31.9736,2050,83803
73.1027,30.6659,2050,1024558
71.8973,34.4983,2050,486173
70.3055,29.9805,2050,95252
68.2681,26.1375,2050,133097
74.1369,33.0768,2050,54541
71.673,34.9276,2050,412238
71.1491,29.5656,2050,68454
74.3542,32.4772,2050,423862
72.9565,31.0627,2050,429306
70.9717,30.3255,2050,90164
72.3722,30.6484,2050,60498
68.9494,26.0439,2050,121274
73.3779,31.714,2050,232632
72.6777,34.9019,2050,71898
73.7549,32.9014,2050,268972
72.681,32.0764,2050,1557950
73.1703,31.2011,2050,56343
67.8615,26.4235,2050,133527
70.7787,32.8207,2050,132973
71.5551,34.2146,2050,940787
70.7292,30.444,2050,94989
71.1654,31.9783,2050,60544
67.9072,27.8466,2050,214301
68.6222,25.9234,2050,184409
73.351,31.5249,2050,1039809
72.4618,32.2711,2050,104821
75.1576,32.2633,2050,416414
72.5303,34.5065,2050,56158
74.1014,31.464,2050,134513
71.007,29.5847,2050,174647
71.315,34.7453,2050,67409
73.0373,35.0479,2050,104167
71.7096,34.2802,2050,130149
74.5016,32.589,2050,81622
72.3504,34.2524,2050,84103
68.6384,27.955,2050,359897
72.0747,30.8325,2050,156305
72.2505,30.7924,2050,106981
71.3033,29.882,2050,488149
74.5267,32.4959,2050,2958432
67.8773,29.5473,2050,105524
72.5397,31.8249,2050,136280
67.8474,27.0379,2050,83353
75.6331,35.2897,2050,169376
73.4195,33.1294,2050,87227
69.1936,28.6328,2050,75539
68.0744,24.6036,2050,233905
73.4957,31.8655,2050,89161
68.8541,27.7066,2050,1007990
66.2622,28.4922,2050,64958
72.4604,34.0933,2050,864712
73.499,31.143,2050,79641
71.9173,34.3353,2050,1097156
72.4089,32.9278,2050,237318
71.8792,34.7466,2050,106613
73.1341,31.0318,2050,189201
68.6608,25.765,2050,265645
68.7165,25.4606,2050,293489
68.5333,25.428,2050,64288
68.5364,25.1243,2050,201357
71.6543,34.3046,2050,240947
70.384,32.2088,2050,110814
74.9167,32.24,2050,55220
70.9006,29.0957,2050,91739
73.8395,33.7617,2050,159740
74.1329,31.9943,2050,95028
70.6509,30.7065,2050,131444
72.7559,33.7768,2050,1314945
70.5501,33.3644,2050,88278
72.0808,34.6398,2050,189431
68.1167,26.9429,2050,57941
67.9081,24.7485,2050,527869
68.7764,28.2393,2050,166794
71.8409,34.8377,2050,507760
72.4825,30.9729,2050,366865
72.6161,34.0691,2050,283275
72.2863,33.9911,2050,74809
72.5006,34.1938,2050,135203
72.2393,30.5205,2050,58268
63.0519,26.0015,2050,235068
72.6402,34.9594,2050,72540
71.0618,29.239,2050,187740
69.7385,25.362,2050,263823
74.2302,30.8908,2050,59999
68.0445,28.1765,2050,89424
71.2693,33.6083,2050,82971
66.6244,25.8148,2050,114267
72.3521,30.0454,2050,381854
74.3986,32.0277,2050,64583
70.5083,31.1312,2050,51670
71.2003,34.0752,2050,114189
71.6988,32.4199,2050,50827
69.5651,32.2898,2050,100349
67.7947,27.4476,2050,84946
73.8286,31.5381,2050,160454
71.8568,34.1713,2050,197152
72.048,35.0008,2050,187995
74.1222,32.4368,2050,530354
72.2257,34.2169,2050,862214
71.7477,29.1246,2050,75069
74.9005,32.3414,2050,150899
70.5271,28.8095,2050,82337
72.5467,34.0287,2050,67835
69.451,31.3414,2050,211571
75.2891,32.2506,2050,63690
73.9878,31.4148,2050,178828
-79.6847,8.9367,2050,338578
-82.5197,9.4393,2050,60776
-79.4796,9.0466,2050,1822485
-79.866,9.3512,2050,251935
-82.4296,8.4135,2050,133195
-79.7884,8.8704,2050,209703
150.4506,-10.3075,2050,71092
144.8634,-5.9539,2050,96176
145.39,-6.0769,2050,158976
142.8074,-6.0045,2050,96371
144.316,-5.8379,2050,57462
145.865,-6.2888,2050,62617
144.8542,-5.9,2050,51676
150.1532,-5.5546,2050,58428
144.9697,-6.0216,2050,158709
146.9942,-6.7196,2050,135778
143.4931,-5.4963,2050,54982
145.7936,-5.2253,2050,140535
143.6565,-6.1378,2050,206086
144.6882,-5.8894,2050,70906
144.2336,-5.8597,2050,179796
143.1153,-5.4735,2050,78449
147.1826,-9.4569,2050,576904
142.9429,-5.8456,2050,111074
144.5606,-5.8436,2050,103809
141.3096,-2.696,2050,51829
143.7251,-5.4912,2050,111571
143.6354,-3.5693,2050,67437
-57.5505,-25.319,2050,1261860
-56.0202,-25.4679,2050,173291
-54.6445,-25.5172,2050,585690
-57.4387,-23.4052,2050,139727
-56.4419,-25.4514,2050,169348
-55.859,-27.3365,2050,267904
-54.6432,-25.4031,2050,102167
-57.0518,-23.3454,2050,60122
-55.7371,-22.5519,2050,163807
-56.4458,-24.6669,2050,56237
-56.4472,-25.781,2050,105885
-72.8824,-13.6326,2050,60422
-77.1585,-11.7638,2050,66482
-73.392,-13.6573,2050,90858
-71.5284,-16.4018,2050,1105484
-74.2202,-13.1624,2050,272447
-74.8778,-10.9248,2050,134658
-77.7597,-10.7515,2050,92032
-78.5111,-7.1618,2050,299468
-77.2111,-12.0867,2050,880775
-76.2545,-10.6766,2050,99422
-77.2673,-11.5695,2050,66541
-79.8437,-6.77,2050,694544
-78.5776,-9.0749,2050,384803
-76.137,-13.4121,2050,278466
-71.9593,-13.528,2050,541263
-77.6019,-11.1026,2050,235927
-74.9779,-12.7835,2050,73129
-75.2157,-12.0634,2050,613736
-74.2498,-12.9368,2050,73738
-77.21,-11.4963,2050,117963
-77.5281,-9.5247,2050,127982
-76.2405,-9.9294,2050,269222
-75.7359,-14.0621,2050,305274
-71.3323,-17.6467,2050,80968
-76.3644,-13.068,2050,106229
-73.2632,-3.755,2050,78123
-78.8073,-5.7081,2050,74520
-70.1307,-15.4861,2050,332434
-79.907,-6.7041,2050,65713
-77.011,-12.0446,2050,12358372
-74.5323,-11.3256,2050,78182
-70.9388,-17.198,2050,61245
-76.9738,-6.0365,2050,91281
-74.9388,-14.8358,2050,50126
-81.1021,-5.0954,2050,107578
-75.7019,-14.0427,2050,107421
-73.3395,-3.849,2050,65962
-76.2064,-13.7151,2050,94636
-80.6385,-5.1905,2050,512591
-74.5627,-8.3839,2050,349207
-69.1953,-12.5924,2050,99769
-70.0218,-15.8415,2050,150867
-74.4874,-11.4302,2050,66765
-74.6377,-11.2469,2050,76773
-80.6853,-4.902,2050,218569
-70.2461,-18.0125,2050,371948
-81.2646,-4.5857,2050,93505
-76.366,-6.4873,2050,177438
-75.6891,-11.4181,2050,61482
-75.9991,-9.2968,2050,97920
-79.0285,-8.0941,2050,1067444
-80.4431,-3.5672,2050,115574
-76.1125,-5.8961,2050,66924
120.3563,16.3329,2050,84387
120.6334,15.145,2050,1705848
120.7709,14.9566,2050,101543
120.7865,15.1465,2050,205139
122.9593,10.664,2050,666758
120.5929,16.4233,2050,633606
120.5449,14.6754,2050,145850
120.5636,15.2793,2050,74432
121.2513,14.5294,2050,59618
125.1826,6.7955,2050,55313
121.0408,13.7688,2050,489240
120.4774,15.8155,2050,157717
121.1651,16.4999,2050,115190
125.7486,8.7127,2050,53244
121.1957,14.4828,2050,320129
123.8739,12.6717,2050,50826
125.5429,8.9631,2050,217318
121.7777,17.4328,2050,52309
120.9622,15.4763,2050,320114
120.8575,15.2521,2050,63570
123.3115,10.9566,2050,74172
124.654,8.4893,2050,879456
123.213,13.71,2050,76101
120.8055,13.9316,2050,190563
121.1774,13.4033,2050,142893
121.3321,14.1707,2050,157985
124.5918,12.0711,2050,86940
125.4513,7.1885,2050,53075
124.6511,12.5045,2050,85362
124.8815,11.7798,2050,75939
121.7697,16.9381,2050,53789
121.9642,6.9552,2050,66504
123.9028,10.3088,2050,3651959
126.0877,7.6693,2050,68007
124.2421,7.2142,2050,232293
123.9863,11.282,2050,58124
122.9642,14.1148,2050,173001
120.3477,16.0376,2050,1229294
123.5194,9.7416,2050,56520
125.5925,7.0837,2050,1912096
125.3504,6.754,2050,170502
123.3427,8.5765,2050,137020
123.2934,9.3105,2050,200019
123.1474,11.4591,2050,58550
120.5628,14.981,2050,190411
120.9049,15.3382,2050,215524
125.1511,6.1011,2050,598952
125.1027,8.825,2050,65387
123.4966,13.6719,2050,121011
119.9766,15.3335,2050,90944
124.2395,8.2271,2050,345856
122.5435,10.7136,2050,851459
120.8788,14.1946,2050,55335
123.3952,13.4303,2050,253271
124.6048,6.6307,2050,73052
124.7587,8.6355,2050,79370
122.7026,14.2904,2050,53106
124.824,7.1066,2050,57603
122.3642,11.7024,2050,177198
125.2547,6.6121,2050,54071
125.0867,7.0119,2050,121066
124.8508,6.4822,2050,164077
123.5258,13.731,2050,51010
